Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
5.9.122.110-10.211.55.42-9010-52320-6,5.9.122.110,9010,10.211.55.42,52320,6,07/05/2018 05:54:51,118531865,24,24,8688.0,4344.0,543.0,0.0,362.0,261.4780729022907,543.0,0.0,181.00000000000003,261.47807290229076,109.94511897707845,0.40495439770562963,2521954.574468085,2990981.4666704796,9199857.0,20.0,1.18531845E8,5153558.47826087,2128209.9044313547,9200105.0,337252.0,1.18531838E8,5153558.173913044,2128604.984006889,9203883.0,337531.0,1,0,0,0,480,480,0.20247719885281482,0.20247719885281482,0.0,543.0,277.04081632653066,274.25641584592523,75216.58163265306,0,1,0,0,1,0,0,0,1.0,282.8125,362.0,181.0,0,0,0,0,0,0,24,8688,24,4344,16384,491,15,20,3191317.6999999997,3676766.9933514823,1.1827949E7,27.0,7054098.399999999,1306929.462866829,9199857.0,5421945.0,No Label
10.211.55.42-62.210.138.3-38126-9001-6,10.211.55.42,38126,62.210.138.3,9001,6,07/05/2018 05:54:52,119049444,239,316,59664.0,261300.0,2599.0,0.0,249.6401673640167,376.11351235780285,1460.0,0.0,826.8987341772147,639.1482545544343,2696.056270535795,4.661928534500338,214890.69314079406,1041510.2989972904,9797255.0,1.0,1.19049295E8,500207.12184873957,1546913.2588201612,9797255.0,5.0,1.19049261E8,377934.16190476186,1366489.4514975795,9842295.0,2.0,1,0,0,0,4780,6320,2.007569224766812,2.654359309733526,0.0,2599.0,578.2499999999998,611.7398143413998,374225.60045045026,0,1,0,0,1,0,0,0,1.0,579.2918918918919,249.64016736401675,826.8987341772151,0,0,0,0,0,0,239,59664,316,261300,689,16384,89,20,6030785.0,5961094.635961586,1.8498183E7,1203931.0,8109726.625,1467257.4502749715,9797255.0,6003224.0,No Label
10.211.55.42-62.210.138.3-38126-9001-6,10.211.55.42,38126,62.210.138.3,9001,6,07/05/2018 05:56:52,119816110,2125,5719,364726.0,7461803.0,4380.0,0.0,171.63576470588248,440.35555211624785,1460.0,0.0,1304.7391152299351,419.8517011872686,65321.17425611631,65.46698937229726,15276.821369373973,279004.5932101527,1.8696187E7,-15.0,1.19815949E8,56410.52212806028,534442.5829407204,1.8696374E7,3.0,1.19815969E8,20954.174361664896,327044.4653898975,1.8696392E7,1.0,1,0,0,0,42500,114380,17.735511526788844,47.73147784550842,0.0,4380.0,997.7802421924815,659.2443802363589,434603.1528732209,0,1,0,0,1,0,0,0,2.0,997.9074451810301,171.63576470588237,1304.7391152299354,0,0,0,0,0,0,2125,364726,5719,7461803,2967,16384,418,20,1.00447695E7,1.0300104360457795E7,2.4068809E7,1232946.0,1.03965805E7,5712034.602475344,1.8696187E7,6003951.0,No Label
5.9.122.110-10.211.55.42-9010-52320-6,5.9.122.110,9010,10.211.55.42,52320,6,07/05/2018 05:56:52,115663266,23,21,5973.0,5973.0,543.0,0.0,259.69565217391306,277.33937772120026,543.0,0.0,284.42857142857144,277.8891094355033,103.28257547214689,0.3804146426230088,2689843.3953488385,3081329.624733755,8900741.0,20.0,1.15663266E8,5257421.181818183,2202095.921655498,8901018.0,314.0,1.10692572E8,5534628.6,1954396.618534556,8900937.0,205595.0,1,0,0,0,460,420,0.1988531086438455,0.18156153397916328,0.0,543.0,277.53333333333336,274.50009107466616,75350.3,0,1,0,0,1,0,0,0,0.0,283.84090909090907,259.69565217391306,284.42857142857144,0,0,0,0,0,0,23,5973,21,5973,491,576,10,20,2907619.5000000005,4548655.210700921,1.2164296E7,21.0,6730973.5,1062731.1374340686,8900741.0,5307303.0,No Label
5.9.122.110-10.211.55.42-9010-52320-6,5.9.122.110,9010,10.211.55.42,52320,6,07/05/2018 05:58:55,15363098,3,4,1086.0,543.0,543.0,0.0,362.0,313.5011961699668,543.0,0.0,135.75,271.5,106.03330135627593,0.45563726795207576,2560516.3333333335,2989069.749876083,6548555.0,20.0,8814543.0,4407271.5,1510182.8018225145,5475132.0,3339411.0,1.5363028E7,5121009.333333333,1633803.0306191545,6548743.0,3339203.0,1,0,0,0,60,80,0.19527311483660392,0.2603641531154719,0.0,543.0,271.5,290.2457087168929,84242.57142857143,0,1,0,0,1,0,0,0,1.0,310.2857142857143,362.0,135.75,0,0,0,0,0,0,3,1086,4,543,16384,593,1,20,70.0,0.0,70.0,70.0,5475062.0,0.0,5475062.0,5475062.0,No Label
10.211.55.42-62.210.138.3-38178-9001-6,10.211.55.42,38178,62.210.138.3,9001,6,07/05/2018 05:57:48,119181793,321,462,60137.0,458766.0,1571.0,0.0,187.34267912772592,319.1683739878529,1460.0,0.0,992.9999999999993,612.1917206398308,4353.87811290941,6.569795438469364,152406.38491048597,959270.7725256825,9910631.0,1.0,1.19181793E8,372443.10312500026,1474065.9638785308,9910631.0,4.0,1.18826287E8,257757.67245119315,1244641.8730245025,9952933.0,1.0,0,0,0,0,6440,9248,2.6933644134721146,3.8764310249972493,0.0,1571.0,661.8660714285719,647.9631717550233,419856.2719508298,0,0,0,1,0,0,0,0,1.0,662.7113665389528,187.34267912772586,993.0,0,0,0,0,0,0,321,60137,462,458766,29200,16384,97,20,4466500.0,5893214.419120222,1.8899283E7,1090127.0,8644537.111111112,1710553.3735441025,9910631.0,5098280.0,No Label
10.211.55.42-93.180.156.84-57440-9001-6,10.211.55.42,57440,93.180.156.84,9001,6,07/05/2018 05:58:27,578939,2,2,543.0,543.0,543.0,0.0,271.5,383.9589821842953,543.0,0.0,271.5,383.9589821842953,1875.8452963092832,6.909190778303069,192979.6666666667,334001.17638315784,578651.0,91.0,578939.0,578939.0,0.0,578939.0,578939.0,578651.0,578651.0,0.0,578651.0,578651.0,1,0,0,0,40,40,3.4545953891515344,3.4545953891515344,0.0,543.0,325.8,297.41334872530524,88454.70000000001,0,1,0,0,1,0,0,0,1.0,407.25,271.5,271.5,0,0,0,0,0,0,2,543,2,543,4551,16384,0,20,0,0,0,0,0,0,0,0,No Label
10.211.55.42-62.210.138.3-38178-9001-6,10.211.55.42,38178,62.210.138.3,9001,6,07/05/2018 05:59:57,119810164,291,377,64949.0,327904.0,2085.0,0.0,223.19243986254295,359.78388735158734,1460.0,0.0,869.7718832891246,630.4135977335419,3278.962208915764,5.575486901094635,179625.43328335846,1196539.7921327723,1.9568537E7,0.0,1.19809995E8,413137.9137931035,1790115.3908395614,1.9568537E7,3.0,1.19809933E8,318643.4388297874,1583272.2461652039,1.95688E7,1.0,1,0,0,0,5820,7540,2.428842347632543,3.146644553462092,0.0,2085.0,588.0358744394617,618.612259378694,382681.1274536127,0,1,0,0,1,0,0,0,1.0,588.9161676646706,223.19243986254295,869.7718832891246,0,0,0,0,0,0,291,64949,377,327904,5721,16384,94,20,1.446414875E7,1.0065811946328536E7,2.3680254E7,1604648.0,1.401646025E7,5197764.938980111,1.9568537E7,9315474.0,No Label
10.211.55.42-62.210.138.3-38178-9001-6,10.211.55.42,38178,62.210.138.3,9001,6,07/05/2018 06:01:57,101504964,1561,3139,164418.0,4104668.0,4077.0,0.0,105.3286354900705,293.9770469083778,1460.0,0.0,1307.6355527237977,416.24187437537995,42057.90369030622,46.30315419844886,21601.39689295601,708426.7009965042,4.59111E7,-17.0,1.01504964E8,65067.28461538476,1228710.8189265952,4.59111E7,4.0,1.01463557E8,32333.829509241627,867607.5189111002,4.5954163E7,1.0,1,0,0,0,31220,62780,15.378558234846524,30.924595963602332,0.0,4077.0,908.3477983407787,681.9200827247594,465014.99922334263,0,1,0,0,1,0,0,0,2.0,908.5410638297873,105.32863549007047,1307.6355527237974,0,0,0,0,0,0,1561,164418,3139,4104668,6106,16384,245,20,1.8012981E7,1.4968060385787398E7,2.8596998E7,7428964.0,3.0179334E7,2.2248076837279934E7,4.59111E7,1.4447568E7,No Label
10.211.55.42-62.210.138.3-38126-9001-6,10.211.55.42,38126,62.210.138.3,9001,6,07/05/2018 05:58:52,82218165,408,1642,148349.0,2046036.0,4380.0,0.0,363.6004901960782,720.7710924862947,1460.0,0.0,1246.0633373934204,479.3181281937711,26689.78321274867,24.93366277391377,40125.995607613484,429114.4614118893,1.4784585E7,-1.0,8.2217341E7,202008.20884520872,947308.9113480651,1.4784585E7,5.0,8.2218007E7,50102.38086532599,480247.6328649988,1.4829137E7,1.0,1,0,0,0,8160,32840,4.962407030125277,19.971255743788493,0.0,4380.0,1070.4251584592866,641.2430942952737,411192.70598137734,0,1,0,0,1,0,0,0,4.0,1070.9473170731708,363.60049019607845,1246.0633373934227,0,0,0,0,0,0,408,148349,1642,2046036,24576,16384,135,20,2.93887445E7,3.3511506508588426E7,5.3084958E7,5692531.0,1.1719926E7,4334082.321848767,1.4784585E7,8655267.0,No Label
10.211.55.42-91.250.241.241-42690-443-6,10.211.55.42,42690,91.250.241.241,443,6,07/05/2018 06:01:32,69562934,39,45,3010.0,44665.0,1057.0,0.0,77.17948717948715,248.65330670749623,1460.0,0.0,992.5555555555555,565.8521552633351,685.3506207774387,1.2075396359791264,838107.6385542168,7309760.742806569,6.6624014E7,1.0,6.9562934E7,1830603.5263157894,1.0795945919545889E7,6.6624056E7,3.0,6.9244102E7,1573729.5909090908,1.0041902174005888E7,6.6664375E7,2.0,0,0,0,0,800,908,0.5606434024188801,0.6468962335602464,0.0,1460.0,560.8823529411764,638.6604361169279,407887.15266106464,0,0,0,1,0,0,0,0,1.0,567.5595238095239,77.17948717948718,992.5555555555555,0,0,0,0,0,0,39,3010,45,44665,29200,16384,6,20,2938878.0,0.0,2938878.0,2938878.0,6.6624014E7,0.0,6.6624014E7,6.6624014E7,No Label
10.211.55.42-93.180.156.84-57440-9001-6,10.211.55.42,57440,93.180.156.84,9001,6,07/05/2018 06:01:36,1408189,5,6,1629.0,1629.0,543.0,0.0,325.8,297.41334872530524,543.0,0.0,271.5,297.4133487253052,2313.6098918540056,7.811451445793144,140818.9,217923.02948592245,506194.0,46.0,1408189.0,352047.25,241344.51807789213,549402.0,615.0,1364953.0,272990.6,250620.1564904547,506194.0,547.0,1,0,0,0,100,120,3.5506597480877926,4.260791697705351,0.0,543.0,316.75,279.6062572456294,78179.6590909091,0,1,0,0,1,0,0,0,1.0,345.54545454545456,325.8,271.5,0,0,0,0,0,0,5,1629,6,1629,4551,16384,2,20,0,0,0,0,0,0,0,0,No Label
10.211.55.1-10.211.55.42-67-68-17,10.211.55.42,68,10.211.55.1,67,17,07/05/2018 05:56:25,14260,1,1,300.0,301.0,300.0,300.0,300.0,0.0,301.0,301.0,301.0,0.0,42145.86255259467,140.25245441795232,14260.0,0.0,14260.0,14260.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,70.12622720897616,70.12622720897616,300.0,301.0,300.3333333333333,0.5773502691896257,0.3333333333333333,0,0,0,0,0,0,0,0,1.0,450.5,300.0,301.0,0,0,0,0,0,0,1,300,1,301,-1,-1,0,8,0,0,0,0,0,0,0,0,No Label
10.211.55.42-77.87.49.6-49118-9002-6,10.211.55.42,49118,77.87.49.6,9002,6,07/05/2018 06:01:44,68495250,28,35,8669.0,29632.0,2920.0,0.0,309.6071428571428,792.209817852976,1460.0,0.0,846.6285714285714,668.5562181348123,559.1774612108139,0.9197718089940543,1104762.0967741937,8296157.41924896,6.5367253E7,1.0,6.849525E7,2536861.111111111,1.2558039008416675E7,6.5367278E7,5.0,6.8133136E7,2003915.7647058824,1.1197188061442304E7,6.5367283E7,2.0,0,0,0,0,580,708,0.40878747066402416,0.5109843383300302,0.0,2920.0,598.4531250000001,766.2724023434838,587173.394593254,0,0,0,1,0,0,0,0,1.0,607.952380952381,309.60714285714283,846.6285714285714,0,0,0,0,0,0,28,8669,35,29632,29200,16384,8,20,3127972.0,0.0,3127972.0,3127972.0,6.5367253E7,0.0,6.5367253E7,6.5367253E7,No Label
5.9.122.110-10.211.55.42-9010-52320-6,5.9.122.110,9010,10.211.55.42,52320,6,07/05/2018 05:59:10,141316,2,1,543.0,0.0,543.0,0.0,271.5,383.9589821842953,0.0,0.0,0.0,0.0,3842.4523762348213,21.22901865323106,70658.0,99880.24705616222,141284.0,32.0,141284.0,141284.0,0.0,141284.0,141284.0,0,0,0,0,0,0,0,0,0,40,20,14.152679102154037,7.076339551077019,0.0,543.0,135.75,271.5,73712.25,0,0,0,0,1,0,0,0,0.0,181.0,271.5,0.0,0,0,0,0,0,0,2,543,1,0,16384,0,1,20,0,0,0,0,0,0,0,0,No Label
10.211.55.42-62.210.138.3-38178-9001-6,10.211.55.42,38178,62.210.138.3,9001,6,07/05/2018 06:04:02,23705647,714,1695,102408.0,2189819.0,3113.0,0.0,143.4285714285715,326.3456570542662,1460.0,0.0,1291.9286135693192,433.54751762262765,96695.39920171764,101.62135629540084,9844.537790697677,82950.27513166553,3073065.0,-14.0,2.3705647E7,33247.75175315568,150409.0576980077,3073139.0,3.0,2.3705334E7,13993.703659976374,99292.87053152097,3073107.0,1.0,1,0,0,0,14280,33900,30.11940572640772,71.50195056899312,0.0,3113.0,951.3568464730292,662.4533051714667,438844.38153260044,0,1,0,0,1,0,0,0,2.0,951.7517642175177,143.42857142857142,1291.9286135693214,0,0,0,0,0,0,714,102408,1695,2189819,24569,16384,145,20,0,0,0,0,0,0,0,0,No Label
